Student_ID,Student_Name,Gender,Placed,GATE_Score,Salary,Should_Do_Masters
,,,,Good,1183152,No
,,,,Average,573264,No
,,,,Good,911603,No
,,,,Average,391575,Yes
,,,,Average,395040,Yes
,,,,Good,1422788,No
,,,,Average,700285,No
,,,,Poor,504503,No
,,,,Poor,350871,Yes
,,,,Good,760890,No
,,,,Average,524834,No
,,,,Good,1045194,No
,,,,Poor,401260,No
,,,,Poor,420931,No
,,,,Poor,453593,No
,,,,Average,538746,No
,,,,Average,307597,Yes
,,,,Average,609237,No
,,,,Average,730442,No
,,,,Good,776794,No
,,,,Average,784585,No
,,,,Average,508434,No
,,,,Good,1336197,No
,,,,Average,772890,No
,,,,Average,683100,No
,,,,Good,515598,Yes
,,,,Good,650100,No
,,,,Poor,458589,No
,,,,Good,1108521,No
,,,,Average,552388,No
,,,,Poor,333241,Yes
,,,,Average,515164,No
,,,,Good,408036,Yes
,,,,Average,331778,Yes
,,,,Poor,354245,Yes
,,,,Average,461475,Yes
,,,,Poor,402747,No
,,,,Poor,599560,No
,,,,Poor,218800,Yes
,,,,Poor,487516,No
,,,,Poor,523660,No
,,,,Poor,482682,No
,,,,Average,626062,No
,,,,Poor,533299,No
,,,,Average,531312,No
,,,,Good,567647,Yes
,,,,Average,536527,No
,,,,Average,735477,No
,,,,Poor,310659,Yes
,,,,Poor,227716,Yes
,,,,Poor,596452,No
,,,,Poor,202352,Yes
,,,,Poor,333004,Yes
,,,,Poor,538593,No
,,,,Poor,208556,Yes
,,,,Poor,461973,No
,,,,Average,648980,No
,,,,Poor,336570,Yes
,,,,Average,507190,No
,,,,Average,350098,Yes
,,,,Good,1381890,No
,,,,Poor,574313,No
,,,,Good,1064929,No
,,,,Average,547199,No
,,,,Poor,326060,Yes
,,,,Good,530544,Yes
,,,,Good,924628,No
,,,,Poor,375021,Yes
,,,,Poor,282302,Yes
,,,,Good,1379947,No
,,,,Good,1147028,No
,,,,Poor,200138,Yes
,,,,Poor,593574,No
,,,,Average,419619,Yes
,,,,Average,768466,No
,,,,Average,647520,No
,,,,Average,399931,Yes
,,,,Average,723870,No
,,,,Good,556951,Yes
,,,,Poor,543676,No
,,,,Poor,517922,No
,,,,Good,962060,No
,,,,Good,951050,No
,,,,Average,444355,Yes
,,,,Average,494994,Yes
,,,,Poor,370492,Yes
,,,,Average,617712,No
,,,,Average,647234,No
,,,,Poor,482363,No
,,,,Poor,519313,No
,,,,Average,793671,No
,,,,Poor,274965,Yes
,,,,Poor,377912,Yes
,,,,Poor,375767,Yes
,,,,Poor,436281,No
,,,,Poor,284754,Yes
,,,,Good,1002276,No
,,,,Average,751558,No
,,,,Good,907732,No
,,,,Good,550023,Yes
,,,,Average,432379,Yes
,,,,Poor,280388,Yes
,,,,Average,652912,No
,,,,Average,597572,No
,,,,Good,639779,No
,,,,Average,654165,No
,,,,Poor,580562,No
,,,,Poor,406846,No
,,,,Average,470047,Yes
,,,,Average,432212,Yes
,,,,Average,718058,No
,,,,Average,588565,No
,,,,Good,1188140,No
,,,,Average,696846,No
,,,,Poor,276021,Yes
,,,,Poor,359380,Yes
,,,,Poor,244789,Yes
,,,,Poor,226086,Yes
,,,,Poor,479003,No
,,,,Poor,207684,Yes
,,,,Poor,291088,Yes
,,,,Poor,594423,No
,,,,Good,990381,No
,,,,Poor,360761,Yes
,,,,Average,610795,No
,,,,Average,313893,Yes
,,,,Good,1289497,No
,,,,Poor,330351,Yes
,,,,Average,491083,Yes
,,,,Good,438635,Yes
,,,,Good,1373619,No
,,,,Good,1395909,No
,,,,Poor,540662,No
,,,,Poor,568377,No
,,,,Average,665795,No
,,,,Good,997093,No
,,,,Average,752170,No
,,,,Average,721280,No
,,,,Poor,584957,No
,,,,Good,741207,No
,,,,Poor,464598,No
,,,,Poor,483022,No
,,,,Average,482170,Yes
,,,,Average,493226,Yes
,,,,Poor,344063,Yes
,,,,Poor,268344,Yes
,,,,Average,667090,No
,,,,Poor,236593,Yes
,,,,Average,336304,Yes
,,,,Poor,386292,Yes
,,,,Average,413613,Yes
,,,,Average,500410,No
,,,,Poor,218354,Yes
,,,,Average,584334,No
,,,,Poor,206142,Yes
,,,,Poor,383043,Yes
,,,,Good,525438,Yes
,,,,Poor,248456,Yes
,,,,Good,1422892,No
,,,,Poor,470160,No
,,,,Good,664528,No
,,,,Good,808288,No
,,,,Average,402239,Yes
,,,,Average,411431,Yes
,,,,Average,642162,No
,,,,Average,340510,Yes
,,,,Good,1104293,No
,,,,Good,1208258,No
,,,,Good,730170,No
,,,,Poor,321668,Yes
,,,,Good,1166988,No
,,,,Good,948333,No
,,,,Poor,381948,Yes
,,,,Poor,290102,Yes
,,,,Good,714063,No
,,,,Average,399441,Yes
,,,,Good,649877,No
,,,,Poor,336917,Yes
,,,,Good,617770,No
,,,,Poor,318325,Yes
,,,,Poor,219337,Yes
,,,,Poor,353385,Yes
,,,,Good,1344447,No
,,,,Average,640093,No
,,,,Average,562420,No
,,,,Average,613295,No
,,,,Good,1422145,No
,,,,Average,443016,Yes
,,,,Good,1005730,No
,,,,Average,349847,Yes
,,,,Average,358653,Yes
,,,,Average,517144,No
,,,,Poor,453661,No
,,,,Good,718766,No
,,,,Average,589954,No
,,,,Poor,277842,Yes
,,,,Good,672647,No
,,,,Average,384761,Yes
,,,,Average,730192,No
,,,,Good,1198022,No
,,,,Average,441958,Yes
,,,,Poor,528768,No
,,,,Good,1088152,No
,,,,Average,702980,No
,,,,Average,556910,No
,,,,Poor,320356,Yes
,,,,Good,442727,Yes
,,,,Average,640615,No
,,,,Average,308068,Yes
,,,,Good,1041211,No
,,,,Good,834376,No
,,,,Poor,211390,Yes
,,,,Poor,306752,Yes
,,,,Poor,556898,No
,,,,Good,1369831,No
,,,,Poor,424790,No
,,,,Average,639208,No
,,,,Good,421281,Yes
,,,,Good,454189,Yes
,,,,Average,562093,No
,,,,Good,762462,No
,,,,Poor,594597,No
,,,,Good,1206242,No
,,,,Poor,449415,No
,,,,Average,455394,Yes
,,,,Good,1490445,No
,,,,Poor,232955,Yes
,,,,Poor,261388,Yes
,,,,Good,410207,Yes
,,,,Good,618401,No
,,,,Average,760844,No
,,,,Good,559292,Yes
,,,,Average,777266,No
,,,,Poor,405157,No
,,,,Average,322031,Yes
,,,,Poor,542951,No
,,,,Good,995600,No
,,,,Average,359766,Yes
,,,,Average,443521,Yes
,,,,Average,651977,No
,,,,Good,587771,Yes
,,,,Poor,437199,No
,,,,Average,774469,No
,,,,Average,536731,No
,,,,Average,535841,No
,,,,Poor,311041,Yes
,,,,Good,1040473,No
,,,,Good,577164,Yes
,,,,Average,756887,No
,,,,Good,1151518,No
,,,,Good,913313,No
,,,,Good,1442726,No
,,,,Poor,461570,No
,,,,Average,368487,Yes
,,,,Average,448694,Yes
,,,,Average,423853,Yes
,,,,Good,635062,No
,,,,Good,633077,No
,,,,Good,1287516,No
,,,,Average,323782,Yes
,,,,Poor,490598,No
,,,,Good,1054224,No
,,,,Good,553245,Yes
,,,,Poor,322258,Yes
,,,,Good,854418,No
,,,,Good,678710,No
,,,,Average,438262,Yes
,,,,Average,781823,No
,,,,Average,338333,Yes
,,,,Poor,584073,No
,,,,Average,511977,No
,,,,Good,1013859,No
,,,,Poor,320263,Yes
,,,,Average,694805,No
,,,,Average,325235,Yes
,,,,Average,300159,Yes
,,,,Good,1398413,No
,,,,Average,462993,Yes
,,,,Average,667003,No
,,,,Good,1463319,No
,,,,Average,528174,No
,,,,Poor,246101,Yes
,,,,Average,542717,No
,,,,Poor,321534,Yes
,,,,Poor,546371,No
,,,,Average,530604,No
,,,,Average,487450,Yes
,,,,Good,736907,No
,,,,Average,787030,No
,,,,Average,535422,No
,,,,Average,705453,No
,,,,Poor,346721,Yes
,,,,Average,468785,Yes
,,,,Poor,404535,No
,,,,Good,1100769,No
,,,,Poor,379838,Yes
,,,,Average,346154,Yes
,,,,Poor,469160,No
,,,,Good,872779,No
,,,,Average,741904,No
,,,,Average,651822,No
,,,,Poor,574200,No
,,,,Good,978526,No
,,,,Poor,520752,No
,,,,Good,1237393,No
,,,,Poor,399775,Yes
,,,,Poor,489061,No
,,,,Poor,490134,No
,,,,Average,362551,Yes
,,,,Average,751377,No
,,,,Poor,410695,No
,,,,Good,566277,Yes
,,,,Average,380811,Yes
,,,,Average,554840,No
,,,,Average,617247,No
,,,,Average,764028,No
,,,,Average,734843,No
,,,,Poor,568266,No
,,,,Poor,434104,No
,,,,Good,602346,No
,,,,Good,584456,Yes
,,,,Average,559994,No
,,,,Poor,599009,No
,,,,Average,796043,No
,,,,Average,436643,Yes
,,,,Poor,313550,Yes
,,,,Poor,291218,Yes
,,,,Good,1307211,No
,,,,Average,691858,No
,,,,Poor,441060,No
,,,,Poor,440016,No
,,,,Poor,232441,Yes
,,,,Good,1094489,No
,,,,Poor,431324,No
,,,,Poor,524512,No
,,,,Good,444760,Yes
,,,,Poor,485622,No
,,,,Average,690025,No
,,,,Poor,533998,No
,,,,Poor,556374,No
,,,,Poor,547860,No
,,,,Good,1067540,No
,,,,Good,498538,Yes
,,,,Good,1216228,No
,,,,Average,751488,No
,,,,Average,521035,No
,,,,Poor,560970,No
,,,,Poor,582736,No
,,,,Good,978328,No
,,,,Poor,537501,No
,,,,Poor,402440,No
,,,,Poor,278356,Yes
,,,,Poor,478355,No
,,,,Poor,567570,No
,,,,Average,567986,No
,,,,Average,756331,No
,,,,Good,1203940,No
,,,,Good,553077,Yes
,,,,Average,354575,Yes
,,,,Poor,350043,Yes
,,,,Average,718815,No
,,,,Average,780808,No
,,,,Poor,266914,Yes
,,,,Average,549134,No
,,,,Average,367055,Yes
,,,,Average,387697,Yes
,,,,Average,406239,Yes
,,,,Poor,435469,No
,,,,Good,1191787,No
,,,,Good,867835,No
,,,,Poor,500486,No
,,,,Good,402257,Yes
,,,,Average,589508,No
,,,,Good,1475230,No
,,,,Good,743567,No
,,,,Average,591464,No
,,,,Poor,220808,Yes
,,,,Poor,252389,Yes
,,,,Average,788906,No
,,,,Average,418581,Yes
,,,,Poor,327927,Yes
,,,,Poor,234773,Yes
,,,,Good,738540,No
,,,,Good,901590,No
,,,,Average,669836,No
,,,,Poor,414764,No
,,,,Poor,257505,Yes
,,,,Poor,548040,No
,,,,Good,1015175,No
,,,,Poor,322118,Yes
,,,,Average,789251,No
,,,,Poor,509521,No
,,,,Average,454626,Yes
,,,,Average,624635,No
,,,,Good,878356,No
,,,,Poor,479067,No
,,,,Poor,509735,No
,,,,Poor,262261,Yes
,,,,Good,716480,No
,,,,Good,736227,No
,,,,Average,360948,Yes
,,,,Average,540891,No
,,,,Average,464074,Yes
,,,,Poor,488816,No
,,,,Good,1190645,No
,,,,Average,441365,Yes
,,,,Average,793193,No
,,,,Average,749076,No
,,,,Poor,262507,Yes
,,,,Poor,257134,Yes
,,,,Good,533172,Yes
,,,,Poor,441225,No
,,,,Average,493069,Yes
,,,,Poor,490316,No
,,,,Average,582276,No
,,,,Poor,448933,No
,,,,Average,580343,No
,,,,Good,896013,No
,,,,Poor,494025,No
,,,,Average,513666,No
,,,,Average,586616,No
,,,,Average,793678,No
,,,,Good,1107173,No
,,,,Good,1155728,No
,,,,Poor,457803,No
,,,,Poor,367093,Yes
,,,,Poor,516275,No
,,,,Average,455159,Yes
,,,,Poor,212828,Yes
,,,,Average,754826,No
,,,,Average,658808,No
,,,,Average,432473,Yes
,,,,Good,1201625,No
,,,,Poor,423461,No
,,,,Poor,564662,No
,,,,Good,681755,No
,,,,Average,474863,Yes
,,,,Good,738384,No
,,,,Average,539719,No
,,,,Poor,408475,No
,,,,Good,1241675,No
,,,,Good,666010,No
,,,,Good,1087605,No
,,,,Poor,590825,No
,,,,Average,371354,Yes
,,,,Average,351374,Yes
,,,,Poor,314397,Yes
,,,,Good,648552,No
,,,,Poor,586721,No
,,,,Good,823332,No
,,,,Average,643173,No
,,,,Poor,555718,No
,,,,Average,713663,No
,,,,Good,692575,No
,,,,Good,429336,Yes
,,,,Good,1227424,No
,,,,Average,355350,Yes
,,,,Good,910470,No
,,,,Good,1075453,No
,,,,Poor,599371,No
,,,,Average,346607,Yes
,,,,Poor,386740,Yes
,,,,Good,581196,Yes
,,,,Good,715014,No
,,,,Poor,264110,Yes
,,,,Good,1076296,No
,,,,Good,779039,No
,,,,Poor,204426,Yes
,,,,Average,519911,No
,,,,Good,1214038,No
,,,,Poor,228151,Yes
,,,,Good,673452,No
,,,,Poor,440853,No
,,,,Good,1178883,No
,,,,Good,576743,Yes
,,,,Good,1149468,No
,,,,Average,669128,No
,,,,Good,492769,Yes
,,,,Good,1217563,No
,,,,Poor,252428,Yes
,,,,Good,1027835,No
,,,,Poor,435990,No
,,,,Average,349067,Yes
,,,,Poor,438083,No
,,,,Poor,312217,Yes
,,,,Poor,298934,Yes
,,,,Good,542980,Yes
,,,,Average,719639,No
,,,,Good,902367,No
,,,,Poor,536851,No
,,,,Poor,409329,No
,,,,Average,557354,No
,,,,Good,711573,No
,,,,Poor,544296,No
,,,,Average,408048,Yes
,,,,Good,577241,Yes
,,,,Average,438731,Yes
,,,,Poor,439977,No
,,,,Poor,539384,No
,,,,Good,513688,Yes
,,,,Poor,508617,No
,,,,Good,1283194,No
,,,,Average,520460,No
,,,,Good,1293388,No
,,,,Good,780596,No
,,,,Good,1312743,No
,,,,Average,509987,No
,,,,Good,1434186,No
,,,,Average,374218,Yes
,,,,Average,496416,Yes
,,,,Average,727056,No
,,,,Good,956718,No
,,,,Good,423091,Yes
,,,,Good,1425592,No
,,,,Average,318990,Yes
,,,,Average,652414,No
,,,,Good,1266792,No
,,,,Poor,450541,No
,,,,Poor,498225,No
,,,,Average,442105,Yes
,,,,Poor,570416,No
,,,,Poor,478385,No
,,,,Poor,324932,Yes
,,,,Poor,468083,No
,,,,Poor,313000,Yes
,,,,Good,959351,No
,,,,Average,793216,No
,,,,Average,507793,No
,,,,Good,1082405,No
,,,,Poor,509262,No
,,,,Good,895164,No
,,,,Good,689220,No
,,,,Poor,453317,No
,,,,Average,495877,Yes
,,,,Good,881725,No
,,,,Good,1225553,No
,,,,Average,758317,No
,,,,Average,593577,No
,,,,Poor,243309,Yes
,,,,Good,1253900,No
,,,,Poor,529437,No
,,,,Good,1355357,No
,,,,Average,600549,No
,,,,Average,759868,No
,,,,Average,343527,Yes
,,,,Poor,539371,No
,,,,Poor,593708,No
,,,,Poor,424490,No
,,,,Poor,339883,Yes
,,,,Good,1411439,No
,,,,Average,765226,No
,,,,Poor,423564,No
,,,,Good,1163461,No
,,,,Good,428328,Yes
,,,,Good,1037199,No
,,,,Good,1212283,No
,,,,Poor,493423,No
,,,,Average,548503,No
,,,,Good,1201881,No
,,,,Good,738365,No
,,,,Poor,551224,No
,,,,Good,785893,No
,,,,Poor,323765,Yes
,,,,Poor,587025,No
,,,,Average,724089,No
,,,,Average,428389,Yes
,,,,Average,489699,Yes
,,,,Poor,397227,Yes
,,,,Good,892402,No
,,,,Poor,487516,No
,,,,Poor,465786,No
,,,,Good,660220,No
,,,,Good,696208,No
,,,,Good,1150186,No
,,,,Good,1200554,No
,,,,Average,718036,No
,,,,Average,368431,Yes
,,,,Poor,255745,Yes
,,,,Average,350081,Yes
,,,,Average,764118,No
,,,,Poor,416204,No
,,,,Good,1336297,No
,,,,Average,701415,No
,,,,Poor,276253,Yes
,,,,Poor,498335,No
,,,,Good,856285,No
,,,,Poor,564115,No
,,,,Good,1018071,No
,,,,Average,425681,Yes
,,,,Average,387893,Yes
,,,,Average,748604,No
,,,,Good,558763,Yes
,,,,Average,377960,Yes
,,,,Good,1471177,No
,,,,Average,711236,No
,,,,Poor,339227,Yes
,,,,Good,1398555,No
,,,,Good,1092137,No
,,,,Average,581854,No
,,,,Good,770858,No
,,,,Good,1079892,No
,,,,Good,1060327,No
,,,,Good,551094,Yes
,,,,Good,1130031,No
,,,,Good,1192154,No
,,,,Average,458485,Yes
,,,,Good,1267482,No
,,,,Poor,433820,No
,,,,Good,879083,No
,,,,Good,468323,Yes
,,,,Poor,485960,No
,,,,Good,818458,No
,,,,Poor,255841,Yes
,,,,Average,690642,No
,,,,Good,598784,Yes
,,,,Poor,307096,Yes
,,,,Good,846790,No
,,,,Good,1010032,No
,,,,Average,590626,No
,,,,Poor,209171,Yes
,,,,Poor,300755,Yes
,,,,Average,792148,No
,,,,Good,768226,No
,,,,Average,303696,Yes
,,,,Poor,326310,Yes
,,,,Average,713274,No
,,,,Average,451385,Yes
,,,,Good,1205581,No
,,,,Poor,592208,No
,,,,Good,1494316,No
,,,,Average,406611,Yes
,,,,Good,798172,No
,,,,Average,768947,No
,,,,Average,775828,No
,,,,Good,1173210,No
,,,,Poor,528785,No
,,,,Good,845376,No
,,,,Good,1106673,No
,,,,Poor,263232,Yes
,,,,Poor,477561,No
,,,,Good,1478675,No
,,,,Poor,429206,No
,,,,Average,723177,No
,,,,Average,705818,No
,,,,Average,418474,Yes
,,,,Poor,471400,No
,,,,Good,1167876,No
,,,,Good,1382293,No
,,,,Good,705505,No
,,,,Good,1483116,No
,,,,Poor,357608,Yes
,,,,Good,1380547,No
,,,,Poor,540676,No
,,,,Poor,387647,Yes
,,,,Poor,589770,No
,,,,Average,696087,No
,,,,Good,446002,Yes
,,,,Good,1498388,No
,,,,Average,715842,No
,,,,Poor,391051,Yes
,,,,Good,499003,Yes
,,,,Average,511142,No
,,,,Average,520462,No
,,,,Poor,505142,No
,,,,Good,1119174,No
,,,,Good,1028889,No
,,,,Poor,469956,No
,,,,Poor,261844,Yes
,,,,Good,795395,No
,,,,Average,474870,Yes
,,,,Poor,274601,Yes
,,,,Good,1325779,No
,,,,Poor,510001,No
,,,,Average,687699,No
,,,,Good,832680,No
,,,,Average,473423,Yes
,,,,Average,393330,Yes
,,,,Average,525391,No
,,,,Poor,413606,No
,,,,Good,807085,No
,,,,Average,491387,Yes
,,,,Good,814170,No
,,,,Poor,362627,Yes
,,,,Poor,525497,No
,,,,Poor,562916,No
,,,,Average,478048,Yes
,,,,Average,773794,No
,,,,Good,771994,No
,,,,Average,345095,Yes
,,,,Good,1086268,No
,,,,Poor,477667,No
,,,,Good,944279,No
,,,,Good,672919,No
,,,,Good,747139,No
,,,,Good,1378754,No
,,,,Good,547745,Yes
,,,,Average,422808,Yes
,,,,Poor,358128,Yes
,,,,Poor,337686,Yes
,,,,Good,1455991,No
,,,,Average,781907,No
,,,,Good,1355230,No
,,,,Average,554205,No
,,,,Poor,499188,No
,,,,Poor,388221,Yes
,,,,Good,449976,Yes
,,,,Average,725468,No
,,,,Poor,465976,No
,,,,Average,521883,No
,,,,Poor,411509,No
,,,,Average,796965,No
,,,,Poor,496292,No
,,,,Good,619526,No
,,,,Poor,574374,No
,,,,Average,647220,No
,,,,Poor,500546,No
,,,,Poor,388799,Yes
,,,,Average,338578,Yes
,,,,Average,390453,Yes
,,,,Average,715534,No
,,,,Poor,537859,No
,,,,Good,608859,No
,,,,Good,511435,Yes
,,,,Good,1140389,No
,,,,Poor,351538,Yes
,,,,Average,657886,No
,,,,Poor,245475,Yes
,,,,Poor,522286,No
,,,,Good,1499577,No
,,,,Poor,519793,No
,,,,Average,492029,Yes
,,,,Average,728733,No
,,,,Good,1068516,No
,,,,Average,716280,No
,,,,Poor,225711,Yes
,,,,Poor,230106,Yes
,,,,Average,627602,No
,,,,Poor,592573,No
,,,,Average,517583,No
,,,,Poor,563898,No
,,,,Poor,338286,Yes
,,,,Average,527189,No
,,,,Poor,326479,Yes
,,,,Average,720343,No
,,,,Good,953172,No
,,,,Good,1204807,No
,,,,Poor,215088,Yes
,,,,Poor,519759,No
,,,,Poor,572282,No
,,,,Average,476118,Yes
,,,,Good,672158,No
,,,,Poor,395497,Yes
,,,,Good,1102495,No
,,,,Poor,564986,No
,,,,Average,724097,No
,,,,Good,478077,Yes
,,,,Good,715018,No
,,,,Good,469087,Yes
,,,,Good,1213560,No
,,,,Average,368368,Yes
,,,,Good,1143859,No
,,,,Poor,541102,No
,,,,Good,695064,No
,,,,Average,551514,No
,,,,Good,1328660,No
,,,,Average,442180,Yes
,,,,Average,725061,No
,,,,Average,696016,No
,,,,Good,1184192,No
,,,,Poor,595826,No
,,,,Poor,277603,Yes
,,,,Poor,233872,Yes
,,,,Poor,472872,No
,,,,Good,757246,No
,,,,Poor,584193,No
,,,,Good,485774,Yes
,,,,Average,700479,No
,,,,Poor,588518,No
,,,,Good,812672,No
,,,,Average,653262,No
,,,,Average,365942,Yes
,,,,Average,313689,Yes
,,,,Good,1026256,No
,,,,Poor,475194,No
,,,,Good,990504,No
,,,,Good,746184,No
,,,,Average,321644,Yes
,,,,Poor,262021,Yes
,,,,Good,1092485,No
,,,,Poor,242291,Yes
,,,,Poor,594754,No
,,,,Poor,503664,No
,,,,Average,325675,Yes
,,,,Good,1073647,No
,,,,Good,662318,No
,,,,Good,1108672,No
,,,,Average,705328,No
,,,,Average,405410,Yes
,,,,Average,637369,No
,,,,Good,712863,No
,,,,Poor,329887,Yes
,,,,Good,696063,No
,,,,Average,635299,No
,,,,Average,633713,No
,,,,Good,958963,No
,,,,Average,795010,No
,,,,Good,1205351,No
,,,,Good,1190605,No
,,,,Average,671513,No
,,,,Poor,488544,No
,,,,Average,481517,Yes
,,,,Good,470305,Yes
,,,,Poor,368636,Yes
,,,,Average,739030,No
,,,,Average,772963,No
,,,,Good,878108,No
,,,,Poor,270533,Yes
,,,,Good,587256,Yes
,,,,Good,876128,No
,,,,Poor,565735,No
,,,,Poor,341650,Yes
,,,,Good,1433668,No
,,,,Poor,501338,No
,,,,Good,642188,No
,,,,Average,676047,No
,,,,Poor,529535,No
,,,,Good,637501,No
,,,,Average,707010,No
,,,,Average,620146,No
,,,,Average,597675,No
,,,,Average,483887,Yes
,,,,Poor,204986,Yes
,,,,Average,594442,No
,,,,Good,663625,No
,,,,Poor,518552,No
,,,,Average,500339,No
,,,,Poor,321950,Yes
,,,,Good,1334339,No
,,,,Poor,325355,Yes
,,,,Good,427798,Yes
,,,,Average,391649,Yes
,,,,Poor,527031,No
,,,,Poor,219477,Yes
,,,,Poor,417400,No
,,,,Average,517060,No
,,,,Average,689959,No
,,,,Good,1424374,No
,,,,Average,689570,No
,,,,Poor,486479,No
,,,,Average,704470,No
,,,,Good,673586,No
,,,,Poor,508433,No
,,,,Poor,515891,No
,,,,Poor,499471,No
,,,,Good,1333703,No
,,,,Average,634971,No
,,,,Average,406464,Yes
,,,,Good,531184,Yes
,,,,Good,550653,Yes
,,,,Average,545300,No
,,,,Good,984010,No
,,,,Poor,292036,Yes
,,,,Poor,428634,No
,,,,Poor,347595,Yes
,,,,Poor,529104,No
,,,,Average,548709,No
,,,,Good,681696,No
,,,,Poor,341880,Yes
,,,,Poor,435419,No
,,,,Average,765741,No
,,,,Good,554692,Yes
,,,,Poor,463031,No
,,,,Average,593946,No
,,,,Poor,285024,Yes
,,,,Poor,445809,No
,,,,Good,1042927,No
,,,,Good,801062,No
,,,,Poor,246220,Yes
,,,,Good,1232595,No
,,,,Average,696981,No
,,,,Good,779270,No
,,,,Average,643630,No
,,,,Average,738486,No
,,,,Average,375277,Yes
,,,,Average,781494,No
,,,,Poor,566389,No
,,,,Poor,322332,Yes
,,,,Poor,434231,No
,,,,Good,947219,No
,,,,Poor,289116,Yes
,,,,Good,651671,No
,,,,Good,1174504,No
,,,,Poor,294776,Yes
,,,,Good,1474567,No
,,,,Average,485917,Yes
,,,,Good,1028380,No
,,,,Poor,429577,No
,,,,Good,1110672,No
,,,,Good,803777,No
,,,,Good,495556,Yes
,,,,Good,795204,No
,,,,Average,672185,No
,,,,Average,428467,Yes
,,,,Good,1143088,No
,,,,Average,426155,Yes
,,,,Poor,490374,No
,,,,Good,898682,No
,,,,Good,459778,Yes
,,,,Good,1494409,No
,,,,Poor,484769,No
,,,,Average,332088,Yes
,,,,Average,510722,No
,,,,Average,734383,No
,,,,Poor,566081,No
,,,,Average,764507,No
,,,,Good,476361,Yes
,,,,Poor,550373,No
,,,,Good,922154,No
,,,,Average,397718,Yes
,,,,Good,1411930,No
,,,,Good,1384558,No
,,,,Average,330949,Yes
,,,,Good,1254568,No
,,,,Good,461842,Yes
,,,,Average,788019,No
,,,,Poor,432930,No
,,,,Average,589134,No
,,,,Good,1071553,No
,,,,Good,530356,Yes
,,,,Good,1168917,No
,,,,Average,512802,No
,,,,Good,1314565,No
,,,,Poor,365582,Yes
,,,,Average,563450,No
,,,,Poor,203849,Yes
,,,,Poor,212360,Yes
,,,,Average,673216,No
,,,,Average,553279,No
,,,,Good,1019055,No
,,,,Average,561445,No
,,,,Average,476872,Yes
,,,,Poor,254330,Yes
,,,,Average,351707,Yes
,,,,Poor,480833,No
,,,,Poor,229084,Yes
,,,,Average,340387,Yes
,,,,Average,636960,No
,,,,Average,302642,Yes
,,,,Average,604281,No
,,,,Average,773048,No
,,,,Good,586633,Yes
,,,,Average,624404,No
,,,,Average,446510,Yes
,,,,Poor,510586,No
,,,,Average,665205,No
,,,,Average,696210,No
,,,,Average,554511,No
,,,,Average,687988,No
,,,,Average,661719,No
,,,,Average,563957,No
,,,,Good,1279459,No
,,,,Good,484381,Yes
,,,,Good,1241708,No
,,,,Good,593984,Yes
,,,,Poor,260272,Yes
,,,,Poor,373123,Yes
,,,,Poor,413808,No
,,,,Average,553091,No
,,,,Good,1252050,No
,,,,Poor,464064,No
,,,,Good,870435,No
,,,,Poor,276872,Yes
,,,,Good,664237,No
,,,,Average,575049,No
,,,,Poor,321759,Yes
,,,,Average,717567,No
,,,,Poor,493125,No
,,,,Poor,536047,No
,,,,Poor,532965,No
,,,,Good,482289,Yes
,,,,Average,416506,Yes
,,,,Poor,278513,Yes
,,,,Average,713090,No
,,,,Good,659480,No
,,,,Poor,462043,No
,,,,Average,787790,No
,,,,Poor,391758,Yes
,,,,Poor,531356,No
,,,,Good,533498,Yes
,,,,Poor,454024,No
,,,,Average,430970,Yes
,,,,Good,1123858,No
,,,,Poor,397467,Yes
,,,,Average,344816,Yes
,,,,Poor,204138,Yes
,,,,Good,1190449,No
,,,,Average,572595,No
,,,,Good,756007,No
,,,,Average,572422,No
,,,,Poor,421552,No
,,,,Average,343764,Yes
,,,,Good,523030,Yes
,,,,Average,694350,No
,,,,Good,716462,No
,,,,Good,1289855,No
,,,,Poor,566142,No
,,,,Poor,260128,Yes
,,,,Average,519128,No
,,,,Average,584013,No
,,,,Good,405039,Yes
,,,,Good,552353,Yes
,,,,Average,412935,Yes
,,,,Poor,210442,Yes
,,,,Good,453053,Yes
,,,,Poor,381561,Yes
,,,,Good,486346,Yes
,,,,Average,629231,No
,,,,Average,705841,No
,,,,Poor,234397,Yes
,,,,Average,620815,No
,,,,Average,416214,Yes
,,,,Average,785001,No
,,,,Poor,529041,No
,,,,Good,1387410,No
,,,,Good,800826,No
,,,,Poor,477068,No
,,,,Poor,313143,Yes
,,,,Poor,572397,No
,,,,Average,769378,No
,,,,Average,662441,No
,,,,Average,563013,No
,,,,Poor,559232,No
,,,,Average,563158,No
,,,,Average,310103,Yes
,,,,Average,775738,No
,,,,Good,826674,No
,,,,Poor,282409,Yes
,,,,Good,1471824,No
,,,,Average,782376,No
,,,,Average,474588,Yes
,,,,Good,1456600,No
,,,,Good,875430,No
,,,,Good,1336800,No
,,,,Poor,553973,No
,,,,Poor,554852,No
,,,,Good,1447380,No
,,,,Average,663265,No
,,,,Poor,482169,No
,,,,Poor,597674,No
,,,,Poor,263610,Yes
,,,,Good,1031525,No
,,,,Poor,380903,Yes
,,,,Poor,374499,Yes
,,,,Poor,330299,Yes
,,,,Average,731722,No
,,,,Poor,205668,Yes
,,,,Average,522542,No
,,,,Poor,378267,Yes
,,,,Good,555489,Yes
,,,,Poor,544126,No
,,,,Average,406133,Yes
